gene_id	gene_name	chromosome	count
MGP_CASTEiJ_G0019842	Sncb	13	0
MGP_CASTEiJ_G0003075		13	0
MGP_CASTEiJ_G0019843	Eif4e1b	13	0
MGP_CASTEiJ_G0019844	Tspan17	13	28
MGP_CASTEiJ_G0010720		13	0
MGP_CASTEiJ_G0005325	Gm29431	13	0
MGP_CASTEiJ_G0005326	5330429C05Rik	13	0
MGP_CASTEiJ_G0005327		13	0
MGP_CASTEiJ_G0019845	Unc5a	13	0
MGP_CASTEiJ_G0019846	Hk3	13	1
MGP_CASTEiJ_G0019847	Uimc1	13	146
MGP_CASTEiJ_G0019848	Zfp346	13	31
MGP_CASTEiJ_G0019849	Gm17617	13	0
MGP_CASTEiJ_G0019850	Fgfr4	13	0
MGP_CASTEiJ_G0019502	Idi1	13	265
MGP_CASTEiJ_G0019851	Nsd1	13	376
MGP_CASTEiJ_G0019852	Rab24	13	61
MGP_CASTEiJ_G0019853	Prelid1	13	219
MGP_CASTEiJ_G0019854	Mxd3	13	2
MGP_CASTEiJ_G0019855	Lman2	13	437
MGP_CASTEiJ_G0019856	Rgs14	13	1
MGP_CASTEiJ_G0019857	Slc34a1	13	0
MGP_CASTEiJ_G0019858	Pfn3	13	0
MGP_CASTEiJ_G0019859	F12	13	0
MGP_CASTEiJ_G0019860	Grk6	13	37
MGP_CASTEiJ_G0007869	Mir6943	13	0
MGP_CASTEiJ_G0019861	Prr7	13	0
MGP_CASTEiJ_G0019862	Dbn1	13	1
MGP_CASTEiJ_G0007847	Gm22750	13	0
MGP_CASTEiJ_G0007870	Mir6944	13	0
MGP_CASTEiJ_G0019863	Pdlim7	13	6
MGP_CASTEiJ_G0007871	Mir6945	13	0
MGP_CASTEiJ_G0019864	Dok3	13	0
MGP_CASTEiJ_G0019865	Ddx41	13	168
MGP_CASTEiJ_G0019866	Fam193b	13	670
MGP_CASTEiJ_G0019867	Tmed9	13	196
MGP_CASTEiJ_G0019868	B4galt7	13	21
MGP_CASTEiJ_G0003076	Gm15911	13	0
MGP_CASTEiJ_G0019869	Caml	13	72
MGP_CASTEiJ_G0019870	Ddx46	13	314
MGP_CASTEiJ_G0019871	B230219D22Rik	13	127
MGP_CASTEiJ_G0019872	Txndc15	13	272
MGP_CASTEiJ_G0019873	Pcbd2	13	20
MGP_CASTEiJ_G0037465		13	0
MGP_CASTEiJ_G0037466	Gm25274	13	0
MGP_CASTEiJ_G0037467		13	0
MGP_CASTEiJ_G0003077		13	0
MGP_CASTEiJ_G0019874	Catsper3	13	0
MGP_CASTEiJ_G0019875	Pitx1	13	0
MGP_CASTEiJ_G0005328	Gm28760	13	0
MGP_CASTEiJ_G0019503	Gtpbp4	13	81
MGP_CASTEiJ_G0019876	H2afy	13	338
MGP_CASTEiJ_G0037486	Gm25148	13	0
MGP_CASTEiJ_G0019877	Tifab	13	0
MGP_CASTEiJ_G0019485	Akr1c14	13	76
MGP_CASTEiJ_G0005329	4930550C17Rik	13	0
MGP_CASTEiJ_G0019878	Neurog1	13	0
MGP_CASTEiJ_G0019879	Cxcl14	13	0
MGP_CASTEiJ_G0036266	Gm24716	13	0
MGP_CASTEiJ_G0019880		13	0
MGP_CASTEiJ_G0019881	Slc25a48	13	0
MGP_CASTEiJ_G0019882	Il9	13	0
MGP_CASTEiJ_G0019883	Fbxl21	13	4
MGP_CASTEiJ_G0019884	Lect2	13	0
MGP_CASTEiJ_G0019885	Tgfbi	13	185
MGP_CASTEiJ_G0009212	Gm27698	13	0
MGP_CASTEiJ_G0019886	Smad5	13	450
MGP_CASTEiJ_G0009213	Gm27301	13	0
MGP_CASTEiJ_G0009214	Gm27834	13	0
MGP_CASTEiJ_G0009215	Gm27271	13	0
MGP_CASTEiJ_G0019887	Trpc7	13	0
MGP_CASTEiJ_G0037487	Gm22777	13	0
MGP_CASTEiJ_G0019504	Larp4b	13	186
MGP_CASTEiJ_G0009200	Gm23553	13	1
MGP_CASTEiJ_G0019888	Spock1	13	1
MGP_CASTEiJ_G0010669		13	0
MGP_CASTEiJ_G0019889	Klhl3	13	4
MGP_CASTEiJ_G0007872	Mir874	13	0
MGP_CASTEiJ_G0019890	Hnrnpa0	13	462
MGP_CASTEiJ_G0005330	1700066J03Rik	13	1
MGP_CASTEiJ_G0019891	Idnk	13	33
MGP_CASTEiJ_G0019892	Ubqln1	13	907
MGP_CASTEiJ_G0019893	Gkap1	13	45
MGP_CASTEiJ_G0003078	Gm26555	13	2
MGP_CASTEiJ_G0019894	Kif27	13	2
MGP_CASTEiJ_G0007873	Mir6369	13	0
MGP_CASTEiJ_G0037488	Gm24284	13	0
MGP_CASTEiJ_G0019895	2210016F16Rik	13	189
MGP_CASTEiJ_G0019896	Hnrnpk	13	286
MGP_CASTEiJ_G0007874	Mir7-1	13	2
MGP_CASTEiJ_G0019897	Rmi1	13	4
MGP_CASTEiJ_G0038795		13	0
MGP_CASTEiJ_G0010670		13	6
MGP_CASTEiJ_G0019898	Slc28a3	13	0
MGP_CASTEiJ_G0019899	Ntrk2	13	0
MGP_CASTEiJ_G0019505	Dip2c	13	74
MGP_CASTEiJ_G0019900		13	3
MGP_CASTEiJ_G0019901	Agtpbp1	13	70
MGP_CASTEiJ_G0019902	Spata31d1d	13	1
MGP_CASTEiJ_G0019903	Naa35	13	155
MGP_CASTEiJ_G0019904	Golm1	13	679
MGP_CASTEiJ_G0019905	4921517D22Rik	13	1
MGP_CASTEiJ_G0019906	Spata31d1a	13	2
MGP_CASTEiJ_G0019907	Spata31d1b	13	0
MGP_CASTEiJ_G0005331	4930528D03Rik	13	5
MGP_CASTEiJ_G0019908	1700014D04Rik	13	6
MGP_CASTEiJ_G0014570	Etohd2	13	7
MGP_CASTEiJ_G0019909	Zcchc6	13	177
MGP_CASTEiJ_G0005279	Gm26601	13	0
MGP_CASTEiJ_G0019910	Gas1	13	0
MGP_CASTEiJ_G0019911	Gm5084	13	0
MGP_CASTEiJ_G0019912	Dapk1	13	1576
MGP_CASTEiJ_G0010721		13	1
MGP_CASTEiJ_G0019913	BC051665	13	1
MGP_CASTEiJ_G0019914	Ctsll3	13	0
MGP_CASTEiJ_G0019915	4930486L24Rik	13	0
MGP_CASTEiJ_G0019916	Ctla2b	13	0
MGP_CASTEiJ_G0019917	Tpbpb	13	0
MGP_CASTEiJ_G0036267	Gm24594	13	0
MGP_CASTEiJ_G0019918	Ctla2a	13	1
MGP_CASTEiJ_G0019919	Tpbpa	13	0
MGP_CASTEiJ_G0019920	Ctsj	13	0
MGP_CASTEiJ_G0019921	Ctsq	13	0
MGP_CASTEiJ_G0019922	Ctsr	13	0
MGP_CASTEiJ_G0019923	Cts6	13	0
MGP_CASTEiJ_G0019924	Cts8	13	0
MGP_CASTEiJ_G0019925	Cts7	13	0
MGP_CASTEiJ_G0019926	Ctsm	13	0
MGP_CASTEiJ_G0019927	Cts3	13	0
MGP_CASTEiJ_G0009201	Gm23496	13	0
MGP_CASTEiJ_G0010722		13	0
MGP_CASTEiJ_G0035267		13	627
MGP_CASTEiJ_G0010723		13	0
MGP_CASTEiJ_G0007875	Gm24588	13	2
MGP_CASTEiJ_G0019928	Gm5141	13	0
MGP_CASTEiJ_G0036268	Gm25448	13	0
MGP_CASTEiJ_G0019929	Fbp2	13	4
MGP_CASTEiJ_G0019930	Fbp1	13	78
MGP_CASTEiJ_G0019931	Tubb2b	13	0
MGP_CASTEiJ_G0019932	2010111I01Rik	13	121
MGP_CASTEiJ_G0019506	Zmynd11	13	611
MGP_CASTEiJ_G0005332	Gm16907	13	1
MGP_CASTEiJ_G0007876	Mir23b	13	1
MGP_CASTEiJ_G0007877	Mir27b	13	0
MGP_CASTEiJ_G0007878	Mir3074-1	13	0
MGP_CASTEiJ_G0007879	Mir24-1	13	0
MGP_CASTEiJ_G0019933	Fancc	13	42
MGP_CASTEiJ_G0003079	Gm16133	13	4
MGP_CASTEiJ_G0035760	Gm16132	13	0
MGP_CASTEiJ_G0010724		13	0
MGP_CASTEiJ_G0019934	Ptch1	13	367
MGP_CASTEiJ_G0000783		13	0
MGP_CASTEiJ_G0019935	Ercc6l2	13	33
MGP_CASTEiJ_G0010725		13	0
MGP_CASTEiJ_G0010726		13	0
MGP_CASTEiJ_G0010727		13	0
MGP_CASTEiJ_G0019936	Hsd17b3	13	0
MGP_CASTEiJ_G0019937	Slc35d2	13	2
MGP_CASTEiJ_G0019486	Akr1c18	13	0
MGP_CASTEiJ_G0019938	Zfp367	13	31
MGP_CASTEiJ_G0019939	Habp4	13	0
MGP_CASTEiJ_G0019940	Cdc14b	13	19
MGP_CASTEiJ_G0003080	1810034E14Rik	13	2
MGP_CASTEiJ_G0019941	Aaed1	13	20
MGP_CASTEiJ_G0036269	Gm25654	13	0
MGP_CASTEiJ_G0019942	Ctsl	13	169
MGP_CASTEiJ_G0019943	Cdk20	13	12
MGP_CASTEiJ_G0019944	1190003K10Rik	13	0
MGP_CASTEiJ_G0010728		13	0
MGP_CASTEiJ_G0019945	Cntnap3	13	0
MGP_CASTEiJ_G0019507	Chrm3	13	6
MGP_CASTEiJ_G0010729		13	3
MGP_CASTEiJ_G0019946	Spata31	13	0
MGP_CASTEiJ_G0000784		13	0
MGP_CASTEiJ_G0019947	Spata31d1c	13	0
MGP_CASTEiJ_G0019948	Prss47	13	0
MGP_CASTEiJ_G0019949	Mfsd14b	13	162
MGP_CASTEiJ_G0019950	Olfr465-ps1	13	0
MGP_CASTEiJ_G0019951	Olfr466	13	0
MGP_CASTEiJ_G0037489	Gm24130	13	0
MGP_CASTEiJ_G0019952	Nlrp4f	13	0
MGP_CASTEiJ_G0019953	Gm10775	13	0
MGP_CASTEiJ_G0019954		13	20
MGP_CASTEiJ_G0019955	Uqcrb	13	98
MGP_CASTEiJ_G0019956	Gm10767	13	0
MGP_CASTEiJ_G0019957	Mterf3	13	33
MGP_CASTEiJ_G0010730		13	0
MGP_CASTEiJ_G0019958	Ptdss1	13	175
MGP_CASTEiJ_G0019959	Zfp712	13	15
MGP_CASTEiJ_G0019960		13	0
MGP_CASTEiJ_G0019961		13	4
MGP_CASTEiJ_G0003081		13	5
MGP_CASTEiJ_G0019962	Rslcan18	13	1
MGP_CASTEiJ_G0019963	Zfp759	13	5
MGP_CASTEiJ_G0019964	Gm10037	13	0
MGP_CASTEiJ_G0019965		13	6
MGP_CASTEiJ_G0019966		13	0
MGP_CASTEiJ_G0019967	Zfp455	13	8
MGP_CASTEiJ_G0019969	Zfp458	13	1
MGP_CASTEiJ_G0019970	Zfp457	13	0
MGP_CASTEiJ_G0019971	Zfp595	13	0
MGP_CASTEiJ_G0019972	Gm28044	13	0
MGP_CASTEiJ_G0019973	Zfp953	13	0
MGP_CASTEiJ_G0019974	Gm28041	13	0
MGP_CASTEiJ_G0019975	Zfp459	13	0
MGP_CASTEiJ_G0019976		13	1
MGP_CASTEiJ_G0000785		13	0
MGP_CASTEiJ_G0019977		13	0
MGP_CASTEiJ_G0010731		13	0
MGP_CASTEiJ_G0019978	Zfp874b	13	19
MGP_CASTEiJ_G0019979	Zfp58	13	1
MGP_CASTEiJ_G0019980	Gm26965	13	0
MGP_CASTEiJ_G0019981	Zfp87	13	4
MGP_CASTEiJ_G0019982	Zfp748	13	20
MGP_CASTEiJ_G0005333	9430065F17Rik	13	4
MGP_CASTEiJ_G0019985	Zfp65	13	0
MGP_CASTEiJ_G0019986		13	0
MGP_CASTEiJ_G0019987		13	6
MGP_CASTEiJ_G0019989	Gm9894	13	0
MGP_CASTEiJ_G0019990	Zfp493	13	7
MGP_CASTEiJ_G0003082	4930525G20Rik	13	1
MGP_CASTEiJ_G0019991	BC048507	13	1
MGP_CASTEiJ_G0019992	Mtrr	13	68
MGP_CASTEiJ_G0019993	Fastkd3	13	53
MGP_CASTEiJ_G0019994	1700001L19Rik	13	0
MGP_CASTEiJ_G0019995	Adcy2	13	2
MGP_CASTEiJ_G0010732		13	0
MGP_CASTEiJ_G0000786		13	0
MGP_CASTEiJ_G0005334	Gm26844	13	0
MGP_CASTEiJ_G0010733		13	0
MGP_CASTEiJ_G0007880		13	0
MGP_CASTEiJ_G0019996	Papd7	13	55
MGP_CASTEiJ_G0019997	Nsun2	13	161
MGP_CASTEiJ_G0003083	A530095I07Rik	13	0
MGP_CASTEiJ_G0019998	Srd5a1	13	18
MGP_CASTEiJ_G0014571	Gm17108	13	0
MGP_CASTEiJ_G0019999	Ube2ql1	13	1
MGP_CASTEiJ_G0020000	Med10	13	0
MGP_CASTEiJ_G0005335	Gm26819	13	10
MGP_CASTEiJ_G0005336	1700084F23Rik	13	0
MGP_CASTEiJ_G0010734		13	0
MGP_CASTEiJ_G0037490	Gm26018	13	0
MGP_CASTEiJ_G0003053		13	0
MGP_CASTEiJ_G0003084	1700100L14Rik	13	0
MGP_CASTEiJ_G0020001	Ice1	13	287
MGP_CASTEiJ_G0020002	Adamts16	13	0
MGP_CASTEiJ_G0019487	Akr1c13	13	26
MGP_CASTEiJ_G0020003	8030423J24Rik	13	0
MGP_CASTEiJ_G0000787		13	0
MGP_CASTEiJ_G0020004	Irx1	13	868
MGP_CASTEiJ_G0005337	Gm20554	13	11
MGP_CASTEiJ_G0020005	Irx2	13	1941
MGP_CASTEiJ_G0007848	Gm23415	13	0
MGP_CASTEiJ_G0020006	Irx4	13	0
MGP_CASTEiJ_G0020007	Ndufs6	13	25
MGP_CASTEiJ_G0020008	Mrpl36	13	45
MGP_CASTEiJ_G0020009	Lpcat1	13	18133
MGP_CASTEiJ_G0020010	Slc6a3	13	8
MGP_CASTEiJ_G0020011	Clptm1l	13	362
MGP_CASTEiJ_G0020012	Tert	13	54
MGP_CASTEiJ_G0020013	Slc6a18	13	0
MGP_CASTEiJ_G0020014	Slc6a19	13	0
MGP_CASTEiJ_G0003085	Slc6a19os	13	0
MGP_CASTEiJ_G0020015	Slc12a7	13	348
MGP_CASTEiJ_G0020016	Nkd2	13	14
MGP_CASTEiJ_G0020017	Trip13	13	2
MGP_CASTEiJ_G0020018	Brd9	13	111
MGP_CASTEiJ_G0020019	Zdhhc11	13	0
MGP_CASTEiJ_G0020020	Gm10126	13	0
MGP_CASTEiJ_G0003086	Gm15912	13	1
MGP_CASTEiJ_G0020021	Tppp	13	268
MGP_CASTEiJ_G0010735		13	9
MGP_CASTEiJ_G0020022	Cep72	13	3
MGP_CASTEiJ_G0020023	Slc9a3	13	3
MGP_CASTEiJ_G0020024	Exoc3	13	263
MGP_CASTEiJ_G0020025	Ahrr	13	0
MGP_CASTEiJ_G0020026	Pdcd6	13	131
MGP_CASTEiJ_G0020027	Sdha	13	1067
MGP_CASTEiJ_G0010736		13	0
MGP_CASTEiJ_G0020028	Ccdc127	13	113
MGP_CASTEiJ_G0020029	Lrrc14b	13	0
MGP_CASTEiJ_G0020030		13	12
MGP_CASTEiJ_G0020031	2610044O15Rik8	13	0
MGP_CASTEiJ_G0019488	Akr1c19	13	41
MGP_CASTEiJ_G0020032	Erap1	13	167
MGP_CASTEiJ_G0020033	Cast	13	573
MGP_CASTEiJ_G0020034	Pcsk1	13	5
MGP_CASTEiJ_G0037491	Gm23012	13	0
MGP_CASTEiJ_G0020035	Ell2	13	114
MGP_CASTEiJ_G0037492	Gm23127	13	0
MGP_CASTEiJ_G0020036	Glrx	13	0
MGP_CASTEiJ_G0020037	Rhobtb3	13	6
MGP_CASTEiJ_G0037493	Gm24163	13	0
MGP_CASTEiJ_G0037494	Gm23319	13	0
MGP_CASTEiJ_G0020038	Spata9	13	0
MGP_CASTEiJ_G0020039	Rfesd	13	2
MGP_CASTEiJ_G0020040	Gpr150	13	0
MGP_CASTEiJ_G0020041	Arsk	13	0
MGP_CASTEiJ_G0020042	Ttc37	13	12
MGP_CASTEiJ_G0007881	Gm24025	13	0
MGP_CASTEiJ_G0020043	Mctp1	13	0
MGP_CASTEiJ_G0037495	Gm24519	13	0
MGP_CASTEiJ_G0010668		13	3
MGP_CASTEiJ_G0010737		13	0
MGP_CASTEiJ_G0010738		13	0
MGP_CASTEiJ_G0010739		13	0
MGP_CASTEiJ_G0020044	Slf1	13	2
MGP_CASTEiJ_G0020045	2210408I21Rik	13	7
MGP_CASTEiJ_G0037496	Gm26088	13	0
MGP_CASTEiJ_G0020046	Fam172a	13	29
MGP_CASTEiJ_G0020047	Pou5f2	13	0
MGP_CASTEiJ_G0020048	Nr2f1	13	0
MGP_CASTEiJ_G0003087		13	0
MGP_CASTEiJ_G0010740		13	0
MGP_CASTEiJ_G0019489	Akr1c12	13	0
MGP_CASTEiJ_G0037497	Gm25383	13	0
MGP_CASTEiJ_G0005338	Gm29318	13	0
MGP_CASTEiJ_G0000788		13	0
MGP_CASTEiJ_G0005339		13	0
MGP_CASTEiJ_G0010741		13	0
MGP_CASTEiJ_G0010742		13	0
MGP_CASTEiJ_G0036270	Gm24635	13	0
MGP_CASTEiJ_G0037468	Gm25496	13	0
MGP_CASTEiJ_G0020049	Arrdc3	13	235
MGP_CASTEiJ_G0014572	1700023H06Rik	13	3
MGP_CASTEiJ_G0005340	Gm4211	13	0
MGP_CASTEiJ_G0005341	9330111N05Rik	13	1
MGP_CASTEiJ_G0020050	Adgrv1	13	0
MGP_CASTEiJ_G0020051	Lysmd3	13	183
MGP_CASTEiJ_G0020052	Polr3g	13	34
MGP_CASTEiJ_G0020053	Mblac2	13	72
MGP_CASTEiJ_G0005342	Gm17259	13	5
MGP_CASTEiJ_G0020054	Cetn3	13	6
MGP_CASTEiJ_G0019508	Ryr2	13	40
MGP_CASTEiJ_G0037498	Gm24295	13	0
MGP_CASTEiJ_G0007882	Mir3961	13	0
MGP_CASTEiJ_G0020055	Mef2c	13	0
MGP_CASTEiJ_G0005343		13	0
MGP_CASTEiJ_G0005344	Gm26803	13	0
MGP_CASTEiJ_G0000789		13	0
MGP_CASTEiJ_G0007883	Mir9-2	13	0
MGP_CASTEiJ_G0005345	2810049E08Rik	13	0
MGP_CASTEiJ_G0005346	Gm17750	13	0
MGP_CASTEiJ_G0003088	A230107N01Rik	13	2
MGP_CASTEiJ_G0020056	Tmem161b	13	27
MGP_CASTEiJ_G0010743		13	0
MGP_CASTEiJ_G0010744		13	0
MGP_CASTEiJ_G0020057	Ccnh	13	124
MGP_CASTEiJ_G0020058		13	126
MGP_CASTEiJ_G0000790		13	0
MGP_CASTEiJ_G0010671		13	1
MGP_CASTEiJ_G0020059	Cox7c	13	49
MGP_CASTEiJ_G0037499	Gm22574	13	1
MGP_CASTEiJ_G0007884	Gm24935	13	0
MGP_CASTEiJ_G0010745		13	0
MGP_CASTEiJ_G0010746		13	0
MGP_CASTEiJ_G0010747		13	4
MGP_CASTEiJ_G0019509	Mtr	13	65
MGP_CASTEiJ_G0020060	Edil3	13	1
MGP_CASTEiJ_G0019510	Actn2	13	3
MGP_CASTEiJ_G0020061	Hapln1	13	0
MGP_CASTEiJ_G0020062	Vcan	13	1
MGP_CASTEiJ_G0010748		13	0
MGP_CASTEiJ_G0014573	Gm4117	13	1
MGP_CASTEiJ_G0020063	Xrcc4	13	29
MGP_CASTEiJ_G0036271	Gm24498	13	0
MGP_CASTEiJ_G0020064	Tmem167	13	67
MGP_CASTEiJ_G0037500	Gm24507	13	0
MGP_CASTEiJ_G0000791		13	0
MGP_CASTEiJ_G0000792		13	0
MGP_CASTEiJ_G0000793		13	0
MGP_CASTEiJ_G0020065	Gm21726	13	0
MGP_CASTEiJ_G0000794		13	0
MGP_CASTEiJ_G0007885	Gm44338	13	0
MGP_CASTEiJ_G0019511	Heatr1	13	691
MGP_CASTEiJ_G0020066	Atp6ap1l	13	1
MGP_CASTEiJ_G0020067	Rps23	13	11
MGP_CASTEiJ_G0020068	Atg10	13	108
MGP_CASTEiJ_G0019512	Lgals8	13	245
MGP_CASTEiJ_G0035268		13	0
MGP_CASTEiJ_G0020069		13	44
MGP_CASTEiJ_G0005347	A830009L08Rik	13	0
MGP_CASTEiJ_G0035761	Gm29540	13	0
MGP_CASTEiJ_G0020070	Ssbp2	13	19
MGP_CASTEiJ_G0019513	Edaradd	13	14
MGP_CASTEiJ_G0003089	4833422C13Rik	13	3
MGP_CASTEiJ_G0037501	Gm22778	13	0
MGP_CASTEiJ_G0020071	Acot12	13	0
MGP_CASTEiJ_G0009216	Gm24597	13	0
MGP_CASTEiJ_G0007886	Gm27656	13	0
MGP_CASTEiJ_G0020072	Zcchc9	13	131
MGP_CASTEiJ_G0020073	Ckmt2	13	0
MGP_CASTEiJ_G0003090	1700119I11Rik	13	0
MGP_CASTEiJ_G0020074	Rasgrf2	13	65
MGP_CASTEiJ_G0020075	Msh3	13	63
MGP_CASTEiJ_G0020076	Gm20379	13	2
MGP_CASTEiJ_G0010749		13	0
MGP_CASTEiJ_G0020077	Dhfr	13	16
MGP_CASTEiJ_G0003091	C030017D09Rik	13	0
MGP_CASTEiJ_G0020078	Ankrd34b	13	0
MGP_CASTEiJ_G0020079	Fam151b	13	35
MGP_CASTEiJ_G0019514	Ero1lb	13	135
MGP_CASTEiJ_G0020080	Zfyve16	13	151
MGP_CASTEiJ_G0020081	Spz1	13	0
MGP_CASTEiJ_G0020082	Serinc5	13	105
MGP_CASTEiJ_G0020083	Thbs4	13	0
MGP_CASTEiJ_G0020084	Mtx3	13	79
MGP_CASTEiJ_G0037469	Gm25483	13	0
MGP_CASTEiJ_G0020085	Cmya5	13	31
MGP_CASTEiJ_G0020086	Papd4	13	17
MGP_CASTEiJ_G0037470	Gm25804	13	0
MGP_CASTEiJ_G0020087	Homer1	13	267
MGP_CASTEiJ_G0020088	Jmy	13	365
MGP_CASTEiJ_G0020089	Gm5096	13	0
MGP_CASTEiJ_G0003092	Gm15622	13	0
MGP_CASTEiJ_G0020090	Bhmt2	13	0
MGP_CASTEiJ_G0020091	Dmgdh	13	0
MGP_CASTEiJ_G0003093	AW495222	13	0
MGP_CASTEiJ_G0010750		13	0
MGP_CASTEiJ_G0019490		13	0
MGP_CASTEiJ_G0020092	Arsb	13	165
MGP_CASTEiJ_G0005348	Gm26527	13	0
MGP_CASTEiJ_G0036272	Gm24737	13	0
MGP_CASTEiJ_G0020093	Lhfpl2	13	121
MGP_CASTEiJ_G0005349	Gm15907	13	0
MGP_CASTEiJ_G0020094	Scamp1	13	638
MGP_CASTEiJ_G0020095	Gm9776	13	21
MGP_CASTEiJ_G0020096	Ap3b1	13	204
MGP_CASTEiJ_G0007887	Gm25109	13	0
MGP_CASTEiJ_G0000795		13	0
MGP_CASTEiJ_G0020097	Tbca	13	110
MGP_CASTEiJ_G0020098	Otp	13	0
MGP_CASTEiJ_G0020099	Wdr41	13	103
MGP_CASTEiJ_G0020100	Pde8b	13	66
MGP_CASTEiJ_G0020101	Zbed3	13	131
MGP_CASTEiJ_G0037502	Snora47	13	2
MGP_CASTEiJ_G0037503	Gm22661	13	1
MGP_CASTEiJ_G0020102	Aggf1	13	353
MGP_CASTEiJ_G0020103	Crhbp	13	0
MGP_CASTEiJ_G0020104	S100z	13	0
MGP_CASTEiJ_G0020105	F2rl1	13	310
MGP_CASTEiJ_G0020106	F2r	13	254
MGP_CASTEiJ_G0020107	Iqgap2	13	95
MGP_CASTEiJ_G0020108	F2rl2	13	0
MGP_CASTEiJ_G0036273	Gm24032	13	0
MGP_CASTEiJ_G0020109	Sv2c	13	0
MGP_CASTEiJ_G0036274	Gm23955	13	0
MGP_CASTEiJ_G0005350	Gm29543	13	0
MGP_CASTEiJ_G0007888	Gm25213	13	0
MGP_CASTEiJ_G0020110	Poc5	13	102
MGP_CASTEiJ_G0020111	Ankdd1b	13	14
MGP_CASTEiJ_G0020112	Polk	13	32
MGP_CASTEiJ_G0020113	Gm17622	13	0
MGP_CASTEiJ_G0020114	Col4a3bp	13	487
MGP_CASTEiJ_G0020115	Hmgcr	13	530
MGP_CASTEiJ_G0035429	Gm27792	13	0
MGP_CASTEiJ_G0020116	Gcnt4	13	0
MGP_CASTEiJ_G0020117	1700029F12Rik	13	0
MGP_CASTEiJ_G0020118	Fam169a	13	13
MGP_CASTEiJ_G0020119	Nsa2	13	722
MGP_CASTEiJ_G0020120	Gfm2	13	78
MGP_CASTEiJ_G0020121	Hexb	13	25
MGP_CASTEiJ_G0020122	Enc1	13	53
MGP_CASTEiJ_G0005351	C430039J16Rik	13	0
MGP_CASTEiJ_G0005352	Lncenc1	13	0
MGP_CASTEiJ_G0005353	5330416C01Rik	13	0
MGP_CASTEiJ_G0020123	Arhgef28	13	407
MGP_CASTEiJ_G0020124	Utp15	13	82
MGP_CASTEiJ_G0020125	Ankra2	13	56
MGP_CASTEiJ_G0020126	Gm21976	13	1
MGP_CASTEiJ_G0020127	Btf3	13	74
MGP_CASTEiJ_G0003094	Gm9828	13	3
MGP_CASTEiJ_G0020128	Foxd1	13	0
MGP_CASTEiJ_G0005354	2310005E17Rik	13	0
MGP_CASTEiJ_G0005355	Gm29501	13	0
MGP_CASTEiJ_G0000796		13	0
MGP_CASTEiJ_G0020129	Tmem174	13	0
MGP_CASTEiJ_G0020130	Tmem171	13	76
MGP_CASTEiJ_G0020131		13	426
MGP_CASTEiJ_G0020132	Tnpo1	13	519
MGP_CASTEiJ_G0010751		13	0
MGP_CASTEiJ_G0020133	1700024P04Rik	13	0
MGP_CASTEiJ_G0009217	Gm24733	13	0
MGP_CASTEiJ_G0005356	2310020H05Rik	13	0
MGP_CASTEiJ_G0005357	Gm807	13	0
MGP_CASTEiJ_G0020134	Zfp366	13	0
MGP_CASTEiJ_G0020135	Ptcd2	13	40
MGP_CASTEiJ_G0019515	Gm11360	13	0
MGP_CASTEiJ_G0020136	Mrps27	13	89
MGP_CASTEiJ_G0005358		13	1
MGP_CASTEiJ_G0020137	Map1b	13	26
MGP_CASTEiJ_G0005359	Gm26559	13	1
MGP_CASTEiJ_G0000797		13	0
MGP_CASTEiJ_G0037504	Gm24471	13	0
MGP_CASTEiJ_G0020138	Cartpt	13	1
MGP_CASTEiJ_G0035272		14	0
MGP_CASTEiJ_G0020251	4930452B06Rik	14	0
MGP_CASTEiJ_G0037562	Gm23437	14	0
MGP_CASTEiJ_G0010760		14	5
MGP_CASTEiJ_G0007939	Gm24818	14	0
MGP_CASTEiJ_G0020276	Thrb	14	175
MGP_CASTEiJ_G0037563	Gm24229	14	0
MGP_CASTEiJ_G0010834		14	0
MGP_CASTEiJ_G0020900	Slitrk1	14	0
MGP_CASTEiJ_G0037564	Gm25901	14	0
MGP_CASTEiJ_G0035444	n-R5s50	14	0
MGP_CASTEiJ_G0036326	Gm23242	14	0
MGP_CASTEiJ_G0009222	Gm24140	14	0
MGP_CASTEiJ_G0020901	Slitrk6	14	0
MGP_CASTEiJ_G0020902	Slitrk5	14	0
MGP_CASTEiJ_G0036327	Gm22764	14	0
MGP_CASTEiJ_G0036282	Gm27851	14	0
MGP_CASTEiJ_G0010765		14	0
MGP_CASTEiJ_G0007897	Gm44469	14	0
MGP_CASTEiJ_G0020277	Nr1d2	14	144
MGP_CASTEiJ_G0010835		14	0
MGP_CASTEiJ_G0020278		14	29
MGP_CASTEiJ_G0020279	Nkiras1	14	13
MGP_CASTEiJ_G0020280	Ube2e1	14	1
MGP_CASTEiJ_G0000830		14	0
MGP_CASTEiJ_G0036328	Gm24073	14	0
MGP_CASTEiJ_G0005429	Mir17hg	14	568
MGP_CASTEiJ_G0007940	Mir17	14	0
MGP_CASTEiJ_G0007941	Mir18	14	0
MGP_CASTEiJ_G0007942	Mir19a	14	0
MGP_CASTEiJ_G0007943	Mir20a	14	0
MGP_CASTEiJ_G0007944	Mir19b-1	14	0
MGP_CASTEiJ_G0007945	Mir92-1	14	0
MGP_CASTEiJ_G0020903	Gpc5	14	0
MGP_CASTEiJ_G0014595	4930505G20Rik	14	0
MGP_CASTEiJ_G0036283	Gm22350	14	0
